,SA,Turn Taking,Time,Total,Simulation,Total Turns,Total Turns 1,Total Turns 2,Total Turns 3,Total Turns 4
160,,1,00:22:44.985000,just getting worked by these fires,3,166,37,51,40,38
161,,2,00:23:03.336000,fyi I can't zoom in and out to see what all is going on,3,166,37,51,40,38
162,6.0,3,00:23:26.781000,me either so I just jump on the first fire i see because my computer screen is tripping!,3,166,37,51,40,38
163,,2,00:23:49.434000,looks like most of the forest is gone,3,166,37,51,40,38
164,,3,00:24:42.705000,this forest is history lol,3,166,37,51,40,38
165,,4,00:25:00,fail,3,166,37,51,40,38
166,4.0,1,00:03:45.791000,i got bottom right corner,0,166,37,51,40,38
167,4.0,2,00:04:22.422000,i'll get the bottom left,0,166,37,51,40,38
168,4.0,3,00:04:30.387000,i have top middle,0,166,37,51,40,38
169,4.0,3,00:05:05.182000,i'll get bottom right then,0,166,37,51,40,38
170,4.0,4,00:05:25.246000,ill just get that big middle chunk,0,166,37,51,40,38
171,3.0,1,00:09:05.766000,good thing were expert firefighters to put out all these fires,0,166,37,51,40,38
172,4.0,1,00:00:52.426000,i got the village to the middle left,1,166,37,51,40,38
173,4.0,4,00:01:06.819000,i got this middle forest chunk,1,166,37,51,40,38
174,4.0,2,00:01:18.772000,i got the top right,1,166,37,51,40,38
175,4.0,3,00:01:19.909000,i got the village top right,1,166,37,51,40,38
176,4.0,3,00:01:43.380000,i'll get the bottom right,1,166,37,51,40,38
177,4.0,1,00:02:01.835000,i got bottom left,1,166,37,51,40,38
178,4.0,3,00:01:30.411000,A. They asked for information by simply writing it and telling what needed to be done. The chat box. By selecting the villages we wanted to take care of.,2,166,37,51,40,38
179,6.0,4,00:03:20.397000,i just went wherever i saw fire you guys,2,166,37,51,40,38
180,6.0,2,00:03:44.976000,we can't let the villiage burned down this time!,2,166,37,51,40,38
181,4.0,1,00:04:47.010000,we just need each stick around a water tower to start then try to take care of that area,2,166,37,51,40,38
182,4.0,1,00:05:08.649000,when a fire starts look which way the wind is blowing and take it out that way first,2,166,37,51,40,38
183,4.0,1,00:09:31.988000,getting it on the midnight release,2,166,37,51,40,38
184,3.0,3,00:11:12.945000,how long we got to play?,3,166,37,51,40,38
185,4.0,2,00:11:21.551000,I'm not going to let the village burn down....i'm not going to let the villiage burn down,3,166,37,51,40,38
186,4.0,1,00:13:50.291000,i got bottom right,3,166,37,51,40,38
187,4.0,2,00:14:06.635000,top right,3,166,37,51,40,38
188,4.0,1,00:14:24.628000,nah heading to nashville,3,166,37,51,40,38
189,3.0,3,00:23:26.781000,me either so I just jump on the first fire i see because my computer screen is tripping!,3,166,37,51,40,38
