,SA,Turn Taking,Time,Total,Simulation,Total Turns,Total Turns 1,Total Turns 2,Total Turns 3,Total Turns 4
127,,2.0,00:20:21.643000,ok hiroshi,3,135,19,43,35,38
128,,2.0,00:21:23.332000,to easy,3,135,19,43,35,38
129,,4.0,00:23:31.794000,good work guys,3,135,19,43,35,38
130,,2.0,00:23:50.966000,so where is all the fire? i think it will hit us one last time really hard so we need to be on the look out,3,135,19,43,35,38
131,,1.0,00:24:03.274000,get ready,3,135,19,43,35,38
132,,3.0,00:24:34.691000,great job guys,3,135,19,43,35,38
133,,2.0,00:24:52.168000,i was born for this,3,135,19,43,35,38
134,6.0,4.0,00:24:53.236000,someone always stay back for another fire,3,135,19,43,35,38
135,4.0,3.0,00:04:29.022000,just put your vehicle over the fire,0,135,19,43,35,38
136,4.0,2.0,00:04:44.646000,just position yourself over the fire or the water tanks to use and refil,0,135,19,43,35,38
137,3.0,1.0,00:05:08.117000,anything left to do right now?,0,135,19,43,35,38
138,4.0,2.0,00:05:21.867000,we should take different areas like 2 top and 2 bot,0,135,19,43,35,38
139,4.0,3.0,00:05:40.965000,I will take the village on the bottom,0,135,19,43,35,38
140,4.0,2.0,00:05:49.289000,i will take upper left,0,135,19,43,35,38
141,4.0,4.0,00:06:08.304000,i have bottom right,0,135,19,43,35,38
142,4.0,1.0,00:06:23.553000,i take the big forest but might need some support,0,135,19,43,35,38
143,4.0,3.0,00:06:58.898000,I think the trucks move slower than the helicopters so they should probably be closer to the refueling station,0,135,19,43,35,38
144,4.0,3.0,00:08:34.448000,yes so list what you real quick I am a helicopter so I will help with the big forest,0,135,19,43,35,38
145,4.0,3.0,00:00:26.114000,Helicopters need to cover the center forest,1,135,19,43,35,38
146,4.0,2.0,00:00:30.793000,so i believe that the helicopters should scout and look for fire and slowly hit some small fires while the fire engines chase the helicopter and put out the file while working in a sections,1,135,19,43,35,38
147,4.0,2.0,00:01:04.674000,helicopters will reduce the fire from spreading and fire trucks will finish the fire off,1,135,19,43,35,38
148,4.0,3.0,00:13:10.634000,well atleast we don't have to watch the bottom half of the map now,1,135,19,43,35,38
149,4.0,2.0,00:00:00,Alright now so the helicopters should be on the outside of fires and then the fire engines be on the inside of the fire since they are stronger,2,135,19,43,35,38
150,4.0,3.0,00:01:04.142000,Should it not be the goal of everyone to be on the outside of fires? That way we prevent it from spreading farther?,2,135,19,43,35,38
151,4.0,4.0,00:01:30.743000,yes start outside in the direction of the wind,2,135,19,43,35,38
152,4.0,2.0,00:03:03.324000,i would say we move in a clockwise pattern or something like that,2,135,19,43,35,38
153,4.0,2.0,00:07:01.233000,if in 2 different locations then we will work in a circuit by using half water in 1 location then using the rest in the second location,2,135,19,43,35,38
