,SA,Turn Taking,Time,Total,Simulation,Total Turns,Total Turns 1,Total Turns 2,Total Turns 3,Total Turns 4
108,6.0,1,00:04:30.445000,are top left and right taken yet?,2,224,39,82,69,34
109,,2,00:04:43.293000,dont think so,2,224,39,82,69,34
110,4.0,3,00:04:50.918000,I have the middle right where the houses are.,2,224,39,82,69,34
111,,1,00:04:54.437000,what has been taken?,2,224,39,82,69,34
112,6.0,4,00:05:01.123000,i have bottom left,2,224,39,82,69,34
113,4.0,2,00:05:09.501000,middle,2,224,39,82,69,34
114,4.0,2,00:05:18.160000,till a little down,2,224,39,82,69,34
115,,3,00:05:27.389000,k,2,224,39,82,69,34
116,4.0,1,00:05:47.843000,so can i have bottom left?,2,224,39,82,69,34
117,6.0,4,00:05:53.943000,i have bottom left,2,224,39,82,69,34
118,,2,00:05:56.348000,4 min left,2,224,39,82,69,34
119,,2,00:05:59.900000,lol,2,224,39,82,69,34
120,4.0,2,00:06:11.030000,everybody wants bottom left,2,224,39,82,69,34
121,4.0,1,00:06:14.136000,what about bottom right?,2,224,39,82,69,34
122,6.0,3,00:06:23.885000,you can have it.,2,224,39,82,69,34
123,6.0,2,00:06:30.844000,well there is not much thats why im taking middle to downright,2,224,39,82,69,34
124,,3,00:06:48.240000,woops,2,224,39,82,69,34
125,6.0,4,00:06:53.618000,some one needs to take top right,2,224,39,82,69,34
126,,2,00:06:57.220000,So who has what again now? sorry,2,224,39,82,69,34
127,6.0,1,00:07:02.583000,i will take top right.,2,224,39,82,69,34
128,6.0,4,00:07:11.480000,i have bottom left,2,224,39,82,69,34
129,6.0,3,00:07:15.314000,I have middle right where the houses are.,2,224,39,82,69,34
130,3.0,1,00:07:26.533000,wait my right or your right?,2,224,39,82,69,34
131,3.0,3,00:07:35.041000,we all have the same right....,2,224,39,82,69,34
132,,3,00:07:39.536000,haha,2,224,39,82,69,34
133,,4,00:07:40.812000,hahahaaha,2,224,39,82,69,34
134,,2,00:07:45.551000,woooow really :D,2,224,39,82,69,34
135,,1,00:07:55.709000,glad somebody got it,2,224,39,82,69,34
136,6.0,4,00:08:01.097000,some one needs top left,2,224,39,82,69,34
137,6.0,3,00:08:18.234000,what about the person who has top right take top left?,2,224,39,82,69,34
138,,2,00:08:27.013000,thats to far isnt it,2,224,39,82,69,34
139,,1,00:08:31.982000,yes,2,224,39,82,69,34
140,6.0,2,00:08:41.363000,ok ill take left top,2,224,39,82,69,34
141,6.0,3,00:08:44.212000,I mean instead of cover top right cover top left.,2,224,39,82,69,34
142,,2,00:08:49.116000,oh,2,224,39,82,69,34
143,,2,00:08:57.258000,em,2,224,39,82,69,34
144,6.0,3,00:09:04.138000,I'll take care of the middle and the top.,2,224,39,82,69,34
145,4.0,1,00:09:15.378000,middle and top what?,2,224,39,82,69,34
146,,3,00:09:18.386000,Right..just to clarify.,2,224,39,82,69,34
147,,4,00:09:21.355000,.......,2,224,39,82,69,34
148,,1,00:09:23.851000,thanks,2,224,39,82,69,34
149,,3,00:09:31.823000,is that okay?,2,224,39,82,69,34
150,4.0,2,00:09:35.440000,there are four areas who has which now?! bottom left. bottom middle. right top. left top,2,224,39,82,69,34
151,4.0,4,00:09:48.811000,bottom left,2,224,39,82,69,34
152,6.0,1,00:09:49.652000,i think i have left top,2,224,39,82,69,34
153,4.0,3,00:09:56.881000,right top/ right middle,2,224,39,82,69,34
154,,2,00:10:16.208000,nooo it starts,3,224,39,82,69,34
155,,2,00:10:29.165000,everybody just go where they think,3,224,39,82,69,34
156,,2,00:10:35.058000,ill find my place haha,3,224,39,82,69,34
157,,3,00:10:36.853000,sounds good. haha,3,224,39,82,69,34
158,,2,00:10:54.388000,two trucks ? cheater,3,224,39,82,69,34
159,,3,00:11:06.883000,WHO'S CHEATING?!,3,224,39,82,69,34
160,,1,00:11:09.998000,fire bl,3,224,39,82,69,34
161,,1,00:11:27.994000,help,3,224,39,82,69,34
162,,1,00:11:49.621000,never mind,3,224,39,82,69,34
163,,3,00:11:52.479000,that was crazy.,3,224,39,82,69,34
164,,2,00:11:53.609000,lol,3,224,39,82,69,34
165,3.0,2,00:12:04.983000,so nooooow we know our areas,3,224,39,82,69,34
166,,3,00:12:25.743000,help top right!,3,224,39,82,69,34
167,3.0,1,00:12:57.769000,where is smoky when you need him?,3,224,39,82,69,34
168,,3,00:13:10.750000,hahaha,3,224,39,82,69,34
169,,2,00:13:27.375000,how long is this level ?,3,224,39,82,69,34
170,,3,00:13:35.268000,15 min?,3,224,39,82,69,34
171,,1,00:13:44.612000,over 9000!!!!!,3,224,39,82,69,34
172,,2,00:13:49.033000,....,3,224,39,82,69,34
173,,4,00:14:04.018000,10 mis,3,224,39,82,69,34
174,,3,00:14:10.731000,there's fire in top left/,3,224,39,82,69,34
175,3.0,2,00:14:12.272000,how do you know :o,3,224,39,82,69,34
176,,2,00:14:41.337000,you know what i just noticed,3,224,39,82,69,34
177,,1,00:14:47.889000,what?,3,224,39,82,69,34
178,,4,00:15:02.524000,we're losing,3,224,39,82,69,34
179,,1,00:15:13.690000,how can we lose?,3,224,39,82,69,34
180,6.0,2,00:15:15.946000,every body could take each vehicle put it in a cornor and deselect,3,224,39,82,69,34
181,6.0,2,00:15:32.016000,and when there is a fire just select the vehicle near to it,3,224,39,82,69,34
182,,3,00:15:39.172000,good idea!,3,224,39,82,69,34
183,,2,00:15:49.041000,isnt that cheating ? hahahaha,3,224,39,82,69,34
184,,3,00:15:51.863000,omg you are a genius!,3,224,39,82,69,34
185,,3,00:16:02.436000,not anymore!,3,224,39,82,69,34
186,,1,00:16:12.157000,when i had that idea i was called a cheater,3,224,39,82,69,34
187,,3,00:16:21.612000,you're brilliant.,3,224,39,82,69,34
188,,2,00:16:38.330000,damn i think my screen froze...,3,224,39,82,69,34
189,,1,00:16:41.034000,bottom right,3,224,39,82,69,34
190,,3,00:17:52.914000,bottom left is burning up,3,224,39,82,69,34
191,,1,00:17:56.449000,bottom left everyone dying,3,224,39,82,69,34
192,,3,00:18:07.959000,those poor kids...,3,224,39,82,69,34
193,4.0,2,00:18:25.862000,my screen froze.... i am stuck in the right cornor,3,224,39,82,69,34
194,4.0,2,00:18:43.519000,i can move but just see the right cornor,3,224,39,82,69,34
195,6.0,4,00:18:56.540000,stay in the right corner then,3,224,39,82,69,34
196,3.0,1,00:19:01.316000,what happens when you run out of fuel?,3,224,39,82,69,34
197,,3,00:19:04.192000,haha,3,224,39,82,69,34
198,,2,00:19:06.738000,ok,3,224,39,82,69,34
199,6.0,2,00:19:12.920000,that another car hahah,3,224,39,82,69,34
200,,3,00:19:15.127000,that's a good question,3,224,39,82,69,34
201,,2,00:19:22.944000,take,3,224,39,82,69,34
202,6.0,3,00:19:34.299000,can a grab another fire truck?,3,224,39,82,69,34
203,6.0,2,00:19:46.633000,well you cant take the other right?!,3,224,39,82,69,34
204,6.0,1,00:19:47.269000,i wont stop you,3,224,39,82,69,34
205,,3,00:20:07.849000,i don't think it will let me,3,224,39,82,69,34
206,,4,00:20:15.318000,is this 10 or 15 mins?,3,224,39,82,69,34
207,,3,00:20:18.890000,15,3,224,39,82,69,34
208,,2,00:20:26.278000,15 i guess or 20 :o,3,224,39,82,69,34
209,,3,00:20:27.324000,so we have five minutes left,3,224,39,82,69,34
210,,1,00:22:45.919000,dang,3,224,39,82,69,34
211,,3,00:22:56.124000,this game is impossible to beat,3,224,39,82,69,34
212,3.0,2,00:22:58.434000,what? i cant see half of it,3,224,39,82,69,34
213,,4,00:23:12.238000,our forest is basically burnt,3,224,39,82,69,34
214,,2,00:23:18.173000,nooooo,3,224,39,82,69,34
215,,1,00:23:31.315000,and it's just getting warmed up,3,224,39,82,69,34
216,,3,00:23:34.522000,don't worry about it. We have like two minutes left.,3,224,39,82,69,34
217,,3,00:23:40.419000,ha ha,3,224,39,82,69,34
218,,4,00:24:30.452000,1 mis,3,224,39,82,69,34
219,,2,00:24:31.882000,30 secoooooonds,3,224,39,82,69,34
220,3.0,3,00:24:48.715000,watch us be wrong and there's still more time to play.,3,224,39,82,69,34
221,,4,00:24:54.304000,fml,3,224,39,82,69,34
222,,2,00:24:57.420000,shush,3,224,39,82,69,34
223,,4,00:25:00,we suck,3,224,39,82,69,34
224,3.0,3,00:01:38.671000,Don't be stealing my fire.,0,224,39,82,69,34
225,4.0,4,00:03:11.492000,I want bottom left,2,224,39,82,69,34
226,4.0,1,00:03:26.114000,i will take what is left,2,224,39,82,69,34
227,4.0,1,00:04:30.445000,are top left and right taken yet?,2,224,39,82,69,34
228,6.0,3,00:04:50.918000,I have the middle right where the houses are.,2,224,39,82,69,34
229,4.0,4,00:05:01.123000,i have bottom left,2,224,39,82,69,34
230,4.0,4,00:05:53.943000,i have bottom left,2,224,39,82,69,34
231,4.0,2,00:06:30.844000,well there is not much thats why im taking middle to downright,2,224,39,82,69,34
232,4.0,4,00:06:53.618000,some one needs to take top right,2,224,39,82,69,34
233,4.0,1,00:07:02.583000,i will take top right.,2,224,39,82,69,34
234,4.0,4,00:07:11.480000,i have bottom left,2,224,39,82,69,34
235,4.0,3,00:07:15.314000,I have middle right where the houses are.,2,224,39,82,69,34
236,4.0,4,00:08:01.097000,some one needs top left,2,224,39,82,69,34
237,4.0,3,00:08:18.234000,what about the person who has top right take top left?,2,224,39,82,69,34
238,4.0,2,00:08:41.363000,ok ill take left top,2,224,39,82,69,34
239,4.0,3,00:08:44.212000,I mean instead of cover top right cover top left.,2,224,39,82,69,34
240,4.0,3,00:09:04.138000,I'll take care of the middle and the top.,2,224,39,82,69,34
241,4.0,1,00:09:49.652000,i think i have left top,2,224,39,82,69,34
242,4.0,2,00:15:15.946000,every body could take each vehicle put it in a cornor and deselect,3,224,39,82,69,34
243,3.0,2,00:15:32.016000,and when there is a fire just select the vehicle near to it,3,224,39,82,69,34
244,4.0,4,00:18:56.540000,stay in the right corner then,3,224,39,82,69,34
245,3.0,3,00:19:34.299000,can a grab another fire truck?,3,224,39,82,69,34
