,SA,Turn Taking,Time,Total,Simulation,Total Turns,Total Turns 1,Total Turns 2,Total Turns 3,Total Turns 4
76,,3,00:11:22.945000,fire bottom!,3,98,13,42,22,21
77,,3,00:12:11.269000,left!,3,98,13,42,22,21
78,,2,00:12:19.548000,mid top,3,98,13,42,22,21
79,,4,00:12:26.540000,got it,3,98,13,42,22,21
80,,4,00:13:50.170000,left,3,98,13,42,22,21
81,3.0,3,00:13:55.481000,covered,3,98,13,42,22,21
82,,3,00:14:48.198000,to0p,3,98,13,42,22,21
83,,1,00:15:15.762000,bottom,3,98,13,42,22,21
84,,1,00:15:41.368000,left,3,98,13,42,22,21
85,,4,00:16:33.020000,middle,3,98,13,42,22,21
86,,4,00:16:38.046000,bottom,3,98,13,42,22,21
87,,2,00:17:20.903000,east village,3,98,13,42,22,21
88,,4,00:17:40.752000,west village,3,98,13,42,22,21
89,,2,00:19:40.544000,east village,3,98,13,42,22,21
90,,2,00:19:46.197000,safe,3,98,13,42,22,21
91,,3,00:20:36.192000,left!!,3,98,13,42,22,21
92,,4,00:20:38.658000,left,3,98,13,42,22,21
93,,2,00:21:13.311000,middle,3,98,13,42,22,21
94,,3,00:21:53.872000,middle help,3,98,13,42,22,21
95,,4,00:23:06.309000,dang,3,98,13,42,22,21
96,,2,00:23:17.177000,ugh fire op,3,98,13,42,22,21
97,,4,00:24:11.925000,bottom right,3,98,13,42,22,21
98,4.0,2,00:02:37.254000,I can cover bottom-right.,0,98,13,42,22,21
99,4.0,3,00:02:56.457000,I will cover top with all the houses,0,98,13,42,22,21
100,4.0,1,00:02:57.353000,ok. i got middle left,0,98,13,42,22,21
101,4.0,1,00:03:40.075000,well then ill just get the greaen patches.yeah ill ask if it gets bad,0,98,13,42,22,21
102,4.0,1,00:00:29.733000,i got the top,1,98,13,42,22,21
103,4.0,2,00:00:45.881000,i got middle left,1,98,13,42,22,21
104,4.0,3,00:00:53.559000,i have top right,1,98,13,42,22,21
105,4.0,2,00:04:03.937000,i've got bart,1,98,13,42,22,21
106,3.0,1,00:09:53.856000,be on the look out. we're getting burnt alive,1,98,13,42,22,21
107,4.0,2,00:13:32.434000,make sure to stop it from spreading put it out on the edges first,1,98,13,42,22,21
108,3.0,4,00:14:59.138000,reen froze all i can do now is tell you guys where the fires are,1,98,13,42,22,21
109,4.0,1,00:02:01.324000,i got the top,2,98,13,42,22,21
110,4.0,2,00:03:23.820000,we should split it up top to bottom or left to right,2,98,13,42,22,21
111,4.0,1,00:03:31.519000,i got the top 1 has the middle,2,98,13,42,22,21
112,4.0,2,00:03:55.266000,2 can you get mid-bottom?,2,98,13,42,22,21
113,4.0,2,00:04:00.314000,and 3 take bottom?,2,98,13,42,22,21
114,4.0,4,00:04:21.240000,i think if one of us sees our area geting out of control we should ask for help before it  becomes uncontrollable,2,98,13,42,22,21
115,4.0,2,00:04:48.064000,just say help and we'll know where to look based on your number,2,98,13,42,22,21
116,4.0,2,00:05:28.637000,make sure to patrol in horizontal bands in your area all the way across the screen,2,98,13,42,22,21
117,4.0,2,00:05:59.105000,and pay special attention to the forests,2,98,13,42,22,21
118,4.0,2,00:07:11.132000,note the water towers and where they are,2,98,13,42,22,21
119,4.0,2,00:09:33.310000,we're all clear? patrol from left to right across the screen,2,98,13,42,22,21
