,SA,Turn Taking,Time,Total,Simulation,Total Turns,Total Turns 1,Total Turns 2,Total Turns 3,Total Turns 4
111,,1,00:22:26.449000,Well thankfully it burned out all on its own.,3,121,36,5,29,51
112,,4,00:22:30.390000,goodbye forest,3,121,36,5,29,51
113,,1,00:22:37.597000,A lot less to look after.,3,121,36,5,29,51
114,,3,00:22:47.486000,that's what I like to hear ^,3,121,36,5,29,51
115,,4,00:22:56.860000,WOO!,3,121,36,5,29,51
116,,3,00:23:35.615000,"Thought that said ""moo!"" at first..",3,121,36,5,29,51
117,,1,00:23:42.825000,hahahaha,3,121,36,5,29,51
118,,4,00:23:46.916000,MOO!,3,121,36,5,29,51
119,,4,00:23:56.821000,Now it does...,3,121,36,5,29,51
120,,3,00:23:58.563000,boom^,3,121,36,5,29,51
121,4.0,4,00:06:49.088000,Yes we could do that.  I can take this village in the bottom right?,0,121,36,5,29,51
122,4.0,3,00:06:59.385000,I can take the village up top,0,121,36,5,29,51
123,4.0,1,00:07:06.408000,Cool. I'll take the forest on the right,0,121,36,5,29,51
124,4.0,3,00:00:56.444000,i'll take the village to the top left,1,121,36,5,29,51
125,4.0,1,00:01:00.789000,Uh... big area. I'll stay in the middle.,1,121,36,5,29,51
126,4.0,1,00:03:39.737000,Wow. Maybe we could divide the screen in halves and have two people stay on top and two on the bottom supporting each other,1,121,36,5,29,51
127,4.0,1,00:04:23.165000,So I'm on the bottom half.,1,121,36,5,29,51
128,4.0,3,00:04:34.929000,I'll stay up top,1,121,36,5,29,51
129,6.0,2,00:10:17.456000,just click every vehicle you will find it,1,121,36,5,29,51
130,4.0,3,00:09:57.602000,sam stragey has before? two up top two below?,2,121,36,5,29,51
131,4.0,1,00:10:50.819000,I've got the bottom,3,121,36,5,29,51
