,SA,Turn Taking,Time,Total,Simulation,Total Turns,Total Turns 1,Total Turns 2,Total Turns 3,Total Turns 4
95,6.0,3.0,00:07:25.299000,we should try to stick to a water tower each to cut down on resonse time then if the fire is too big help each other out,2.0,150,61,22,26,41
96,6.0,4.0,00:07:46.741000,I'll take the top right tower,2.0,150,61,22,26,41
97,6.0,1.0,00:07:48.515000,That's good. And we should return to the water tower each time.,2.0,150,61,22,26,41
98,6.0,3.0,00:07:52.558000,I ve got the bottome right,2.0,150,61,22,26,41
99,,3.0,00:08:00.880000,yeah,2.0,150,61,22,26,41
100,6.0,1.0,00:08:03.987000,I'll go top right.,2.0,150,61,22,26,41
101,,1.0,00:08:09.296000,I mean left.,2.0,150,61,22,26,41
102,4.0,4.0,00:08:13.260000,I usually returned to the water tower and then tried to get in the middle of my section once I was full of water,2.0,150,61,22,26,41
103,,2.0,00:08:21.453000,bottom left,2.0,150,61,22,26,41
104,4.0,4.0,00:08:29.731000,so I was closest to all areas,2.0,150,61,22,26,41
105,6.0,3.0,00:08:34.997000,ok set up your vehicles,2.0,150,61,22,26,41
106,6.0,1.0,00:08:55.965000,Okay I'll type in where I see the fires so we don't all type at the same time.,2.0,150,61,22,26,41
107,4.0,1.0,00:09:13.935000,Should we number the areas? So it's quicker?,2.0,150,61,22,26,41
108,4.0,3.0,00:09:35.442000,1 top left 2 bottom left 3 top right 4 bottom right,2.0,150,61,22,26,41
109,6.0,4.0,00:09:37.579000,I think we'll get confused with team numbers,2.0,150,61,22,26,41
110,,4.0,00:09:44.261000,maybe letters?,2.0,150,61,22,26,41
111,6.0,1.0,00:10:04.083000,Okay I'll be able to type the areas quick.,3.0,150,61,22,26,41
112,3.0,1.0,00:10:19.782000,No confusion. And looks like we're starting =),3.0,150,61,22,26,41
113,,1.0,00:11:03.379000,bl,3.0,150,61,22,26,41
114,,4.0,00:11:15.172000,3,3.0,150,61,22,26,41
115,,1.0,00:11:51.276000,Shoot all four that time haha.,3.0,150,61,22,26,41
116,,1.0,00:12:31.548000,top middle and bottom left.,3.0,150,61,22,26,41
117,,4.0,00:13:17.445000,for some reason I can't scroll to the left so I'm stuck helping out on the right side,3.0,150,61,22,26,41
118,,3.0,00:13:31.005000,try zooming,3.0,150,61,22,26,41
119,,1.0,00:13:37.125000,bottom,3.0,150,61,22,26,41
120,,1.0,00:13:58.845000,top left,3.0,150,61,22,26,41
121,,1.0,00:14:34.720000,Are you able to zoom out 3?,3.0,150,61,22,26,41
122,4.0,1.0,00:14:41.441000,Or are you just stuck on the right?,3.0,150,61,22,26,41
123,6.0,4.0,00:14:41.637000,fixed it. arrow keys worked,3.0,150,61,22,26,41
124,,3.0,00:14:45.402000,,3.0,150,61,22,26,41
125,,1.0,00:15:04.939000,bottom,3.0,150,61,22,26,41
126,,1.0,00:15:43.066000,legt,3.0,150,61,22,26,41
127,,1.0,00:16:12.637000,Nice!,3.0,150,61,22,26,41
128,,4.0,00:16:20.831000,people might live this time,3.0,150,61,22,26,41
129,,1.0,00:16:27.835000,middle,3.0,150,61,22,26,41
130,,1.0,00:16:46.640000,mving south,3.0,150,61,22,26,41
131,,1.0,00:17:25.110000,bottom left too,3.0,150,61,22,26,41
132,3.0,1.0,00:19:26.404000,What does the blue/red bar indicate?,3.0,150,61,22,26,41
133,3.0,3.0,00:19:36.211000,water level,3.0,150,61,22,26,41
134,,2.0,00:19:47.157000,house,3.0,150,61,22,26,41
135,4.0,1.0,00:19:47.574000,Oh no the one under the wind meter.,3.0,150,61,22,26,41
136,,4.0,00:20:01.843000,I think play time,3.0,150,61,22,26,41
137,,4.0,00:20:07.421000,left,3.0,150,61,22,26,41
138,,1.0,00:20:27.022000,bottom left,3.0,150,61,22,26,41
139,,1.0,00:20:57.671000,again,3.0,150,61,22,26,41
140,,1.0,00:21:07.218000,middle,3.0,150,61,22,26,41
141,,4.0,00:21:21.022000,going north,3.0,150,61,22,26,41
142,,1.0,00:22:42.739000,top,3.0,150,61,22,26,41
143,3.0,1.0,00:23:45.811000,The blue/red bar just moved. I'm trying to see what happens when it moves.,3.0,150,61,22,26,41
144,3.0,4.0,00:23:57.135000,wind speed?,3.0,150,61,22,26,41
145,,2.0,00:24:05.744000,yep,3.0,150,61,22,26,41
146,,1.0,00:24:14.411000,Ah duh haha. Thank you.,3.0,150,61,22,26,41
147,,1.0,00:24:26.963000,bottom,3.0,150,61,22,26,41
148,,1.0,00:24:34.287000,done.,3.0,150,61,22,26,41
149,,4.0,00:24:49.117000,15 seconds,3.0,150,61,22,26,41
150,4.0,3.0,00:10:25.640000,ill hang bottom right,1.0,150,61,22,26,41
151,4.0,4.0,00:12:44.268000,I think it works best when we get the outside edges of the fire,1.0,150,61,22,26,41
152,4.0,3.0,00:13:18.481000,yeah watch the wind direction to see where it will go and focus on the leading edge,1.0,150,61,22,26,41
153,4.0,3.0,00:03:14.692000,um we each control two engines and two helos,2.0,150,61,22,26,41
154,4.0,1.0,00:06:03.800000,What are we thinking one person at each tower?,2.0,150,61,22,26,41
155,4.0,3.0,00:07:25.299000,we should try to stick to a water tower each to cut down on resonse time then if the fire is too big help each other out,2.0,150,61,22,26,41
156,4.0,4.0,00:07:46.741000,I'll take the top right tower,2.0,150,61,22,26,41
157,4.0,1.0,00:07:48.515000,That's good. And we should return to the water tower each time.,2.0,150,61,22,26,41
158,4.0,3.0,00:07:52.558000,I ve got the bottome right,2.0,150,61,22,26,41
159,4.0,1.0,00:08:03.987000,I'll go top right.,2.0,150,61,22,26,41
160,3.0,1.0,00:08:55.965000,Okay I'll type in where I see the fires so we don't all type at the same time.,2.0,150,61,22,26,41
161,6.0,1.0,00:10:19.782000,No confusion. And looks like we're starting =),3.0,150,61,22,26,41
162,6.0,1.0,00:23:45.811000,The blue/red bar just moved. I'm trying to see what happens when it moves.,3.0,150,61,22,26,41
