,words,category,SA Average,Total Turns,Message Frequency Sim 0,Message Frequency Sim 1,Message Frequency Sim 2,Message Frequency Sim 3,Sentiment Negative,Sentiment Neutral,Sentiment Positive,Sentiment Compound,NN,JJ,VB,RB,VBP,IN,VBN,CD,JJS,VBD,NNS,FW,VBG,MD,RP,VBZ,JJR,RBR,TO,CC,DT,WP,WDT,PRP,UH,WRB,NNP
352,need divide section agreed helicopter top truck right lower helicopter get north village two left wood truck get rest work got sound good raging forest fire going right exciting yeah rush need favorite game one favorite well got exciting minute maybe per section theyre faster let u divide grid one chopper together upper right middle truck lower right nan crap fail fun yeah tank run fast suck guess shouldnt made fun training indeed true four u see three vehicle never mind temp rising expect something oh crap would possible contain definitely dont compass anything dont know temp wind top right move position still green top got ta one house ask information really gave mostly really told thing yeah wa organized think soon saw problem somewhat organized organized wa yeah tried tried need try divide section evenly helicopter hold water truck move faster try give truck space cover helicopter true likely pair somewhat make map grid would easier yeah thats good idea instead everyone going everywhere yeah helicopter truck side middle way truck cover refuel middle pair top bottom side think huge map yeah wa big problem whole refueling thing would say vertically would best truck chopper go right middle house wood split yeah think vertically would easier manage horizontally think way would work put forest since look like start truck outskirt sound good hit soon pop cover truck move position cover copter need try contain edge fire start spread yeah sound good try helicopter middle way get big converge like monster last time alrighty look like heading already burnt area leave love game play home time yeah burnt stop better game world way zone decrease worry game progress ready min sec ready fuel level drive much run wa born ready yeah doe helicopter dont think let go wind gauge wind direction top dont one time north doesnt appear people lovely well wa great start ever direction wind blowing get side fire first random truck two chopper middle wood yeah wood copter think someone might accidentally type without vehicle accident think lower left corner truck top right truck wind south east think click moving go little faster love hundred acre land burn poor people home suck yep think impossible good game least consume water tank would quit could happen yep temp going well question run gas die wind direction temp gauge least one start well thats unfortunate well going great wow two house worry hate game yeah build house anyway unless arsonist half tree gone conspiracy half fuel good work need divide section helicopter get north village two left wood truck get rest maybe per section theyre faster let u divide grid got ta one house need try divide section evenly likely pair somewhat middle pair top bottom side think put forest since look like start truck outskirt hit soon pop cover truck move position cover copter need try contain edge fire start spread helicopter middle doe helicopter dont think think click moving go little faster,1,9.648112756808409,147.0,0.047058823529411764,0.03473053892215569,0.11091549295774648,0.054626532887402456,0.07532919254658386,0.7349999999999997,0.18967701863354047,0.08393913043478261,1.2993197278911566,0.7006802721088435,0.23809523809523808,0.2789115646258503,0.19727891156462585,0.08843537414965986,0.04081632653061224,0.09523809523809523,0.034013605442176874,0.11564625850340136,0.027210884353741496,0.006802721088435374,0.09523809523809523,0.06802721088435375,0.0,0.0,0.034013605442176874,0.034013605442176874,0.0,0.013605442176870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,strategy something guess idea put fire guess could take like video yes could take village bottom right take village top cool take forest right lot fire left hand side wow quickly ha yeah strategy take bottom left take village top left big area stay middle mean right nobody panic wow maybe could divide screen half two people stay top two bottom supporting yes good idea go team bottom half stay top fail feel like game made failure mouth feed true story true story lost vehicle struggle real helicopter click every vehicle find two helicopter wind direction thing prevent forest fire obviously wa dumb put like ten yep game men want watch world burn set fire rain might explain spread fast double agent professional success guess would define able competently setting goal reaching reaching professional status learning mistake around bring table around good team think maybe professional success able problem solve work well boom agreed yep awesome condition condition one would knowing task hand still wait knowledge task tool make task happen boom yes condition bit vague term knowledge motivation yeah work suggestion would think order improve professional success would need improve area improve information available improve tool available yep help improve well gain understanding aka go pay school work self situation yes best team work award go u boom yeah boom like ending sentence period one boom oh like boom like echo appreciation sam ha two top two yep sure got bottom top ca move green thing screen fix need bad still ca move call yes fixed cool fire ai nobody got time ai nobody got time attack well thankfully burned forest lot look like hear woo thought said moo first moo doe yes could take village bottom right take village top cool take forest right take village top left big area stay middle wow maybe could divide screen half two people stay top two bottom supporting bottom half stay top click every vehicle find sam ha two top two got bottom,1,9.689948263118994,121.0,0.051470588235294115,0.05315203955500618,0.0777027027027027,0.03473053892215569,0.04929545454545455,0.6739469696969697,0.2691893939393939,0.15603787878787886,1.1074380165289257,0.512396694214876,0.1652892561983471,0.15702479338842976,0.12396694214876033,0.0743801652892562,0.06611570247933884,0.09090909090909091,0.04132231404958678,0.09090909090909091,0.09917355371900827,0.0,0.0743801652892562,0.09917355371900827,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.01652892561983471,0.0,0.0,0.008264462809917356,0.008264462809917356,0.0,0.0
419,helicopter get middle part farthest tower think lost th real game helicopter middle yes yeah place farther away theyre faster bigger fire need everybody though maybe helicopter go small fire spread sound good much water helicopter k engine fast right let raid cant find button fire come watch wind stay ahead fire cant go back burned truck name homer alright helicopter definitely take middle one really big mine faster mine bottom left truck town helicopter forest unless big fire sound good people well went well thought fire expert top build supermarket house fire burned forest second motion forest forest fire cant time come wander fireman get waiting fire button two type mean accident nan gon na lose job stick getting cat tree like impossible wind idea even save one little city wa like front fire whole time think w wait town save life first fly forest town save start inside car one side car another think click screen first type random button get vehicle doe mean professional success game thats feel like generally death death would good saving forest guess well either game life usually entail system nan successful professional success cheating get way ha ha doesnt mean game guess money main thing thats college thats sitting yea lot preparation organization professional success condition higher education major psychology fire found life calling yea people rich even though go college improve professional success percentage wise better degree like million dollar better total bind b condition saying college else nan rich dad sound good ditto whoever like get adopted improve improve class hate keyboard better living always help better anything yeah get penthouse stress help mean yep strategy fire none whatsoever question survey make think helicopter better fire press use doe work everyone else think divide th town always try keep getting town could divide map region yeah really know percentage weighted town forest truck hit got lucky guess forest town life slightly important nice saying town get hit higher percentage get protect dont let town burn get wind speed need someone south west town got someone spare need two people north west town since smaller one close forest feel easier vehicle someone northwest yea nan doe everyone truck compass hit w got thing protect town well wind hit full third anyone remember first fire wa still truck press thats give center wa successful alright new plan everyone go fire could destroy doesnt feel like water getting put click man way stop early even truck separate still cheat found confounding variable helicopter get middle part farthest tower th real game helicopter middle bigger fire need everybody though maybe helicopter go small fire alright helicopter definitely take middle one really big truck town helicopter forest unless big fire button two type nan question survey make think helicopter better fire press use think divide th town always try keep getting town could divide map region saying town get hit higher percentage get protect need someone south west town someone spare need two people north west town since smaller one close forest doe everyone truck,1,9.792148053059478,150.0,0.056016597510373446,0.03542857142857143,0.10278745644599303,0.05310734463276836,0.057701219512195104,0.7972865853658536,0.14502439024390246,0.07415426829268294,1.4733333333333334,0.5933333333333334,0.14666666666666667,0.26,0.17333333333333334,0.12,0.04,0.07333333333333333,0.07333333333333333,0.10666666666666667,0.06,0.006666666666666667,0.08666666666666667,0.02666666666666667,0.0,0.0,0.08,0.04,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.006666666666666667,0.0,0.006666666666666667,0.0,0.006666666666666667,0.0
4,great able see movement player hi hello see fire cant right seeing couple saw upper screen right side whoop forgot wait bit distinguish middle zoom upper left corner screen left building control oh house upper right gone way yep dead let hope people bottom right still chance want split ill bottom right top right top left u still seeing fire yes ah seeing top right enter stay near water tower good idea center middle fire save late think work best get outside edge fire tough one yeah get spreading yeah watch wind direction see go focus leading edge fireman nan really bad one bad one look dead bunny dont see wonder fire engine move differently kind trouble fire middle work alrighty guy think kind bad yeah bad anyone catch performance last time nope forest saved think like half place wa burned house saved yeah think wa organization though better wa watching wind time look like one u fire engine yeah try concentrate leading edge think going edge definitely help going middle fire divide area um control two engine two thought better one person fire yeah one look like one helicopter weird look like take charge four vehicle person select select one vehicle oh like fire start forest often house true ah got assigned vehicle let try one select one helicopter definitely faster odd sure control one time total thinking one person tower one engine one think better working fire work fire become big need help think help tell spot fire try stick water tower cut time fire big help take top right tower good return water tower time got right yeah go top right mean left usually returned water tower tried get middle section wa full water bottom left wa area set vehicle type see fire type time number area top left bottom left top right bottom right think get confused team number maybe letter able type area quick confusion look like starting shoot four time top middle bottom left reason ca scroll left stuck helping right side try bottom top left able zoom stuck right fixed arrow key worked nan bottom nice people might live time middle south bottom left doe bar indicate water level house oh one wind meter think play time left bottom left middle going north top bar trying see move wind speed yep ah thank bottom done second ill bottom right think work best get outside edge fire yeah watch wind direction see go focus leading edge um control two engine two thinking one person tower try stick water tower cut time fire big help take top right tower good return water tower time got right go top right type see fire type time confusion look like starting bar trying see move,1,9.869938650306748,150.0,-0.0,0.06690140845070422,0.11648745519713262,0.04632768361581921,0.07788343558282207,0.734754601226994,0.18122699386503066,0.08207116564417177,1.34,0.6066666666666667,0.15333333333333332,0.11333333333333333,0.12666666666666668,0.1,0.04666666666666667,0.14666666666666667,0.013333333333333334,0.16,0.04,0.0,0.12,0.013333333333333334,0.0,0.013333333333333334,0.03333333333333333,0.013333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
5,stealing fire fire left break fire suspense killing fire wa middle zoom better view thank welcome well waiting best game ever fire always least expect true story fire fire five second let go map somehow look bigger shush fire fire wa fast forest going burn good job guy minute someone top left guess go red fire truck lower left pink one truck helicopter jealous helicopter bottom right alternate cheater selected fire cheating probably going get middle dont know said select u together yeah yeah whatever forever ever section kind boring ever lucky mine cry middle town fire mine frozen fire fire min ill bet last hard wan na bet twenty buck dollar cent cent cent go fire wind dragging supposed min section crazy one minute left sec nan hello min improve idea answer question everyone go never really information guy would say fire wa fire really organized either well short quick know doe everybody map way better mine guy think divide map section player charge sort huge break problem get section want bottom left bottom take left get take top right many right maybe middle middle right think u top left right taken yet dont think middle right house ha taken bottom left middle till little k bottom left bottom left min left everybody want bottom left bottom right well much thats taking middle downright one need take top right ha sorry take top right bottom left middle right house wait right right right really glad somebody got one need top left person ha top right take top left thats far yes ill take left top mean instead cover top right cover top left oh em take care middle top middle top right clarify thanks four area ha bottom left bottom middle right top left top bottom left think left top right right middle start everybody go think ill find place sound good two truck cheater cheating fire help never mind wa crazy know area help top right smoky need long level min mi fire top know know losing lose every body could take vehicle put fire select vehicle near good idea cheating genius idea wa cheater brilliant damn think screen froze bottom right bottom left burning bottom left everyone dying poor screen froze stuck right move see right stay right corner run fuel another car good question take grab another fire truck well cant take right wont stop think let min guess five minute left dang game impossible beat cant see half forest basically burnt getting warmed worry like two minute left ha ha mi watch u wrong still time play shush suck stealing fire want bottom left take left top left right taken yet middle right house bottom left bottom left well much thats taking middle downright one need take top right take top right bottom left middle right house one need top left person ha top right take top left ill take left top mean instead cover top right cover top left take care middle top think left top every body could take vehicle put fire select vehicle near stay right corner grab another fire truck,2,10.011865524060646,224.0,0.04208416833667335,0.06681766704416761,0.15436241610738255,0.083710407239819,0.10375609756097562,0.7321016260162604,0.15601219512195125,0.0377170731707317,0.9196428571428571,0.5044642857142857,0.125,0.1875,0.10714285714285714,0.022321428571428572,0.03571428571428571,0.049107142857142856,0.013392857142857142,0.16071428571428573,0.03571428571428571,0.0,0.07142857142857142,0.013392857142857142,0.004464285714285714,0.004464285714285714,0.008928571428571428,0.013392857142857142,0.004464285714285714,0.0,0.022321428571428572,0.0,0.004464285714285714,0.0,0.004464285714285714,0.0,0.004464285714285714
345,need area easier take bottom right nothing bottom left got middle take top think double area due bottom left anything ill move bottom right help middle right ill stay left middle poor forest middle left got screwed yes call help help fallen ca get would ashamed dont forget zoom seeing anything new favorite game need tank bottom right take top left split top right u need help call top left mean tree house tree top center mid left fire help holy got bottom area place plus top right help ha game ever easier put look wind blowing cut side someone cheat code look wind come side faster water first starting fire yo hell life middle forest like waiting people house go town burning well population town top right today memory let town mid left burn speak devil bottom right bet bottom right still good yea bottom right keep bottom right got call yea suck suck least saved two church top sup thought pretty good yeah well anyone help went help yea house people got keep bear would could say tree save house yeah wonder worth street tree helicopter faster well organized spatially right area ye yea fire truck pack punch suck stuff four wow control freak dont know suggestion round two use tree truck house look like found cheat let burn maybe get police truck educate terrible sin see get speel something well life always fun ur pyro improve oh see get truck catch fire well map pretty empty right wind try cut fire sound gud call u need help gon na take village right bottom top ill get top right ill take bottom left take top left thing yeah easiest doe area seem bigger center map yeah keep eye ouf ur corner water tower maybe u guy race nothing start hit min meet beginning start top right going around pole mind sound dope dear psychological hurry got min sorry chose psychology major two truck battle big fire try put new fire love guinea pig might good idea truck slow take get stuff could try let main goal stop new fire truck middle go around pole get big burn baby burn could play tag thing pop guna solve show time would probably help actually selected vehicle clue truck bottom right like truck two four truck area mean many people game working yea like cheat game yep yeah right click vehicle click doe u use bye giving found way cheat truck slow oh many fire feel ca go like eight truck yea awesome oh u control one time one time need sound yea need like zombie race car gun wait forgot thing super exciting u moving right click select two right click hold make box need help look bottom right letter f spell bottom got squad truck h doe fire think got like truck hell yea got mo squad bottom last ten second everything u think fire u think u got bet u think wa rolling rescue hero need area easier take bottom right got middle take top think double area due bottom left anything ill move bottom right help middle right ill stay left middle take top left got bottom area place plus use tree truck house ill get top right ill take bottom left take top left water tower maybe u guy race start top right going around pole let main goal stop new fire truck middle go around pole right click vehicle click right click select two right click hold make box,2,10.160227272727273,177.0,0.058333333333333334,0.041811846689895474,0.15285451197053407,0.059509918319719954,0.06457070707070708,0.7170707070707073,0.21835353535353547,0.10414696969696972,1.305084745762712,0.7344632768361582,0.2711864406779661,0.22598870056497175,0.15819209039548024,0.062146892655367235,0.02824858757062147,0.062146892655367235,0.022598870056497175,0.1694915254237288,0.03389830508474576,0.0,0.06779661016949153,0.07344632768361582,0.011299435028248588,0.0,0.01694915254237288,0.01694915254237288,0.005649717514124294,0.01694915254237288,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.011299435028248588
401,need help wow wa crazy yeah yea think professional success saved half forest village yeah essence professional success professional success wa u saving majority village kind split dealt area saw another person help went help saving seeing help yeah thats wa order keep everything big fire end broke together put major damage definitely u condition u professional success cover area help saw wa yeah definitely true yeah unfortunately hard inform need help scanning fire well gon na lie think need much improve success think work well together see whole village help u put fire true dont really time type need help late even realize could zoom good know minute use scroll thing mouse right got twiddle thumb pretty much everything half way yeah take long well think take bottom left corner field game start take right bottom corner ill take upper right look middle got upper left sound good middle probably disaster occur keep eye else got worried second nobody could help thanks keep running water problem wa good moment middle bottom thanks follow yea yeah forget top left corner done known huge one would erupt area cause like two small one yeah bad luck suppose true saving seeing help big fire end broke together put major damage condition u professional success cover area help saw wa well think take bottom left corner field game start take right bottom corner ill take upper right look middle got upper left,2,10.22332506203474,54.0,-0.0,0.009859154929577466,0.09456264775413711,0.01963350785340314,0.059354838709677414,0.6516612903225805,0.28895161290322585,0.26119516129032255,1.6666666666666667,1.0740740740740742,0.46296296296296297,0.37037037037037035,0.1111111111111111,0.018518518518518517,0.09259259259259259,0.05555555555555555,0.0,0.25925925925925924,0.07407407407407407,0.0,0.12962962962962962,0.05555555555555555,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0
431,doe mean way boring concur game like wa well dead forest fire maybe start funny man professional success believe professional success mean task set best ability agree best accomplish mission condition professional success trustworthy team member within group trust team share information suggestion improve success area exactly pay attention best prove result think let territory take southwest get ne north west se northeast southwest southeast man think use better everyone major doe everyone section except saw yep good right game start rise hand take southwest get ne north west se doe everyone section except rise hand,2,10.539215686274508,45.0,0.07317073170731707,0.022292993630573247,0.06333973128598848,0.0,0.028235294117647056,0.7333725490196077,0.23839215686274512,0.19881176470588235,0.9555555555555556,0.4,0.15555555555555556,0.1111111111111111,0.13333333333333333,0.1111111111111111,0.022222222222222223,0.0,0.15555555555555556,0.0,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
439,fire truck deal fire edge forest dont think make sense yeah keep eye town fire dont even know town bottom hit yet may next place certain future fire yes good idea engine helicopter cover top half two cover lower engine top right area make sense lot territory cover fire bottom bottom left also scroll around map see fire move much village fire guess little break top right soon fire well dang salvage whats left well fire start top right top left view professional success mean view success team professional success reaching goal set able provide best job ha nothing game take mind game game group period case feel wa successful yes also think best job keeping fire like ten would call professionally successful fill blank second condition professional success two condition professional success fire good good ability take order focus dedication consistency job enjoy good benefit making decent salary striving move field adapt overcome situation take order sound good agreed like job want work hard obviously going successful improve improve improve working harder efficiently trying enjoy work instead guess thats really huh find better job p true think pretty much cover everything anything left think know guess thats everything good go fire split way last time try something new control game messing top thats house right let keep close eye kind burnt already heck yeah hurt wow would imagine town hate u p yeah news horrible question anybody fuel getting low yes wa looking percent percent mean pushing truck like wise serious trouble forest bout gone second saved people fire truck deal fire edge forest dont think,2,11.290529695024077,88.0,0.029411764705882353,0.03125,0.06715063520871144,0.02818489289740699,0.05019101123595506,0.711752808988764,0.23806741573033707,0.17531797752808986,1.2954545454545454,0.6477272727272727,0.18181818181818182,0.2159090909090909,0.14772727272727273,0.03409090909090909,0.045454545454545456,0.022727272727272728,0.056818181818181816,0.06818181818181818,0.10227272727272728,0.0,0.125,0.03409090909090909,0.011363636363636364,0.0,0.022727272727272728,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0
341,going assign little quadrant sound good forest bottom left take one bottom right take village bottom right leaf ha top forest village take top also back forest bottom right ill back top forest think got need water message backup watch section get back village left upper right portion big forest lower part forest right small village map lot bigger last one take top beware scale map hover around middle provide air support back whoever ha large forest mean middle portion big forest right side fire everyone watch fuel level right side screen get fuel swap vehicle also watch health level wa really hard wa way stop question yep think alright people screen could see whole map team information telling fire starting also watch fuel level health level find information well think enough wa way harder think screen way could see area also people help know going set different section u control also back area fire section think wa bad common sense stuff really believe communicate little better fire get control type need help area map help back respond quickly think better way try extinguish fire also would better water tower way rushing time someone always manage fire tried divide know tried stay left side bottom think good helicopter fire truck instead think helicopter fire truck bottom half pair top fire huge two fire truck one helicopter put big flame little one go yeah bird truck ideal also helicopter get maybe work big flame first something next session gaming assign one helicopter one fire engine back rather two fire backing two helicopter backing page maybe area helicopter assigned one lower half one upper half map thought fire engine helicopter fire engine hold water fire break two ca control another fire truck come rescue helicopter stay back case going designate area map truck figured helicopter move faster truck truck put flame anyone need back helicopter get got minute figure game plan need figure everyone spot know helicopter doe hardly anything huge fire get dont last need communicate going truck say going way everyone know helicopter get fast least provide support helicopter bottom half truck bottom half truck cover top half cover middle section helicopter cover top half whoever bottom half tell going truck time fire left corner yeah vehicle fire upper dont understand double everything know rolling sure help thanks see got back two helicopter two fire truck getting hand village fire suck yea doe next time leave forest behind save people house fire go expand quick forest way back better extinguish rather lost forest child yea true lower left middle fire top well wa fun little helicopter terrible lower left good time make sure water fire bottom take one bottom right take village bottom right leaf ha top forest village take top also back forest bottom right ill back top forest need water message backup watch section get back village left upper right portion big forest lower part forest right small village take top beware scale map hover around middle provide air support back whoever ha large forest think screen way could see area also people help know going believe communicate little better fire get control type need help area map help back respond quickly also would better water tower way rushing time someone always manage fire tried divide know tried stay left side bottom think good helicopter fire truck instead think helicopter fire truck bottom half pair top fire huge two fire truck one helicopter something next session gaming assign one helicopter one fire engine back rather two fire backing two helicopter backing maybe area helicopter assigned one lower half one upper half map thought fire engine helicopter fire engine hold water fire break two ca control another fire truck come rescue helicopter stay back case need figure everyone spot helicopter bottom half truck bottom half truck cover top half cover middle section helicopter cover top half,2,11.312431108389466,90.0,0.03773584905660377,0.022871664548919948,0.08043875685557587,0.04156769596199525,0.08014782608695653,0.8080521739130436,0.10312173913043475,0.038422608695652206,3.2777777777777777,1.2222222222222223,0.26666666666666666,0.6222222222222222,0.45555555555555555,0.05555555555555555,0.1,0.26666666666666666,0.1111111111111111,0.18888888888888888,0.06666666666666667,0.0,0.2,0.07777777777777778,0.0,0.011111111111111112,0.14444444444444443,0.05555555555555555,0.0,0.0,0.022222222222222223,0.03333333333333333,0.011111111111111112,0.0,0.0,0.0,0.0
14,hello hey game plan think truck assigned north south team sound good take north truck south corner work cover north take house truck truck south yea got north cool water station good truck north south ill take north ill take south take south truck south take north house first south wan na take left right take left ill take south right truck truck north guess truck south truck north take upper left take upper right anyone need help right help think top next fire yes get help let move toward top stay bottom one stay bottom last time good take bottom left last time wa successful vehicle take top right big fire truck put faster truck take bottom right someone need bottom left yes bottom left bottom right top right take top left top left yes notice truck better work together team north south way land yes take south take north good deal everyone clear watch wind direction clear think left right big fire middle help clear sound good north south team specific left right yes sound good stay right stay left stay bottom right top left truck truck top right switch state new position good everyone aware shall successful time top right left bottom right bottom truck suggestion pay close attention good communication got yes minute like since get time plan probably wo time game true everyone pay attention communicate great starting need help good team yeah awesome min left sure lot fire everyone aware thats wa thinking ut got oh,2,11.327044025157234,106.0,0.06474820143884892,0.03233256351039261,0.08605851979345955,0.013422818791946308,0.028839622641509428,0.7322641509433961,0.23890566037735855,0.15846415094339622,0.9150943396226415,0.7547169811320755,0.16037735849056603,0.11320754716981132,0.07547169811320754,0.05660377358490566,0.03773584905660377,0.009433962264150943,0.0,0.12264150943396226,0.0660377358490566,0.0,0.018867924528301886,0.02830188679245283,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,let get forest fire engine get house sound good one helicopter get left large forest one right large forest house lower right screen fire truck doesnt look like one helicopter take upper house left forest right forest finally lower house take left forest see place claim watching bottom right quadrant got right forest ill take upper house refuel fly water tower hover blue tower yeah tower keep quadrant fire left side quadrant fine help someone else keep eye top left make sure select right vehicle take house helicopter forest sound good house lower left got top house take upper middle forest zoom completely see everything house lower left forest fire help fine ill take lower part forest protect building fire forest spread fast yes k fie truck top right sure else everyone help go far forget section yeah fire lower left lower left right top left good team work yes house left side zoom help lot agree see everything yea really small though keep eye watch building burn fast stop top right top left try position wind fire stop moving cool think good agree paying attention weed yes win wind sorry way fill faster dont think think pay attention tower different time helicopter move faster yeah think thats case truck house main base like easier truck stay house pay closer attention area truck hold water helicopter go station watch house forest yes also like better even though smaller agree yes forest fire get control quickly four unit one fire last game kept spreading yeah try wind direction get upper left corner ill bottom forest map different yea zoom water top left bottom right bottom left center right house watch bottom left house ill watch right actually helicopter would better refueling house would truck better bottom left watch middle truck bottom left ha house right ha house top left ha house bottom left truck fine run middle forest whole middle right ill watch middle also sound like game plan three u move help near quarter third case may k yes go far return easily stay close water supply also yeah fire burning fast put ill try stay bottom right side water get front protect building cant also middle bottom forest actually full think matter go far get fire begin stay close area rather tower area watching middle housing area said make sure dont get far bot mid top left didnt go well go b roam yeah agee roaming dont ha good response helicopter help wherever roam two think need select one two come wherever press yep try left click start point kay thats said forget fuel run get cant un quickly wow think went erratic tried save house wa fun let get forest fire engine get house way fill faster think pay attention tower three u move help near quarter stay close water supply also try left click start point forget fuel run,2,11.507996406109614,152.0,0.046610169491525424,0.042458100558659215,0.11347517730496454,0.03968253968253968,0.06616352201257861,0.7007861635220125,0.22676100628930823,0.09360754716981133,1.3355263157894737,0.5460526315789473,0.20394736842105263,0.2236842105263158,0.15789473684210525,0.07236842105263158,0.006578947368421052,0.06578947368421052,0.10526315789473684,0.19736842105263158,0.046052631578947366,0.0,0.05921052631578947,0.02631578947368421,0.0,0.0,0.06578947368421052,0.046052631578947366,0.0,0.0,0.0,0.0,0.006578947368421052,0.006578947368421052,0.0,0.0,0.0
11,doe anyone see fire fire northern middle section stick left screen vehicle take lower right truck middle plane outside faster sound good anyone see anything wa ask minute right pretty sure village top maybe truck try stay close water tower yes great idea truck slow agreed seriously feel bomb go second guy got got town left right truck stay top near water tower let know problem area elsewhere got truck right water tower blaze wood control south side looking good far townsfolk safe map like forest forest burn faster anything yes town right side fire forest doe one use win direction supposed help south upper atmosphere whole area east central control near city unit central city burning poor people dont live oh ca let burn bear damn job well question keep put fire put fire truck following starting get weird slogan prevent wildfire something keep cause make nervous fire east say ca let burn great farm land fire basically wind fire else two truck following forever alone two keep following nothing getting fire wind team whats plan thought fine stick plan truck near water think pretty organized always section chill emergency talk need jump fire edge hit town save building sweet building forest always want fire truck stay near town big fire ill monitor way say everything important edge forest first priority even hit town town area north south eat feel like run water quickly feel like time yeah sort anyone team play regularly fun feel like significantly helicopter yes minute kill afraid move around slow dont know two truck following squat wind get crazy need really look fire spread faster yep tried stomp really got wind pick screwed nice break oh wait still minute nothing right think starting point lower left corner forest huge town land since truck go upper right corner water tower running around think computer animated fire truck ill stay left upper got pretty try alert fire priority lower left wind tower ready engage good make second let let rock wind dont love come top left loose town one building end lost mean one end wind blowing south bottom left anybody else cool fighting music going head know mission song head trying actually give away fire house lower left left town flame guess spoke soon town gone smoke also accidentally could find guy wasnt forest somebody didnt know cook right dude lab went fault like tree hugger team let forest burn save town able cook lab favorite show way alarm go going mad yo ca nice thing wa tragic hate ca fire minute left right question keep put fire put fire ill monitor way minute kill afraid move around slow favorite show way,2,11.662878787878789,127.0,0.031746031746031744,0.04362801377726751,0.06944444444444445,0.045346062052505964,0.08922727272727274,0.749590909090909,0.1611515151515152,0.07889090909090915,1.5039370078740157,0.6614173228346457,0.2204724409448819,0.2677165354330709,0.16535433070866143,0.09448818897637795,0.03937007874015748,0.047244094488188976,0.06299212598425197,0.1889763779527559,0.023622047244094488,0.0,0.11811023622047244,0.03937007874015748,0.007874015748031496,0.0,0.023622047244094488,0.03937007874015748,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.0
310,howdy hi well helicopter seem would probably best access farther area fire truck congregate closer tower agreed hello everyone agreed howdy good idea u truck er fire also seem spread rapidly second new one dont forget check ah yes later stage burning seem invulnerable time wasted fire already going ca tell right doe seem anyone else fire require people extinguish really may wrong case say true ca exactly tell yet new wind direction aye also health reach die thats water supply right hand side unit health water supply thought havent bad little orange arrow sweat orange arrow sure smoke rising entirely sure wind direction new also fuel level deplenish flame left forest anyone else see one also going assign region right next ca see one may client side bug think assign region especially truck howdy alright one truck stick tower float truck take upper left corner check roger go lower middle portion truck fore check wind direction oh outbreak fill water supply top right quick north n west w wind also keep eye health fix health yeah dang dire e probably drive much since ca refuel someone vehicle town fire w town ne dag truck take ne water tower take w vehicle time anyone else know select many one time yes accident learned control yet said want two woo ne appreciation fire department wa fire much actually guy get truck moving time bear start funeral plan think ash scattered already though hold shift vehicle want ah already truck success hello alright howdy supposed chat min think last time handle multiple eruption well think wa pretty organized guess need assign section player yea wa flying like way across aye think could improve zoning making way fir concur since control multiple vehicle truck slow might best assign smaller yes also play one vehicle think charge two spread accordingly information via chat box maybe could cover corner tower leaning towards center congregate towards middle fire erupt truck grab south west north west since forest village select chopper truck move pair think good idea truck extinguish faster much extinguish east agree grab north east since corner north east truck corner need se also afraid call help fire get big take ne already ne mean bad alright ne sound good thanks quick getting forest fire though spread extremely fast also fire village meet extinguish yeah check time neither focus good large fire check wind direction focus front line wind heading ca manage keep eye wind either either someone call wind change watch nonstop doe help someone say focus water supply little village near water tower alright copy ex w got south south east south south east south south east make motivational speech doe everyone zoom screen getting close address question accordingly believe suppose wonderful dont know relay wind speed right pretty strong nan listen fighter fire people save stop want see around want see fire go people saved stay wow make nice speech boot camp minus poor village plan control vehicle forgot get one got check w think new career option go w thought wa truck roll yeah think took help clear help keep good work truck clear give last tree stand one tree job right well still man post area w supposed middle post group got pay attention well group forest corner town town control group time select move select move keeping group village damn move around much fuel much fun true move must ca even see fuel lever right either level one selected see get post w help center fire got ta get water extinguish poor creature hard ask help trying put fire agreed aye someone play tap tree feel bad em forget hydrate fire job supposed middle,2,11.702064390690225,260.0,0.07011686143572621,0.06192660550458716,0.1632996632996633,0.07555555555555556,0.04847509578544061,0.7894636015325672,0.1543984674329502,0.06088735632183907,0.95,0.4461538461538462,0.12692307692307692,0.23461538461538461,0.16923076923076924,0.06923076923076923,0.023076923076923078,0.04230769230769231,0.026923076923076925,0.08076923076923077,0.046153846153846156,0.0038461538461538464,0.05,0.05,0.0,0.0,0.023076923076923078,0.0038461538461538464,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
